Country,Document,Sector,SubSector,QuestionCode,ResponseText
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,15 trainings per year by 2030 
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecTar1,"""Hold 19 trainings per year to improve capacity building for coastal managers and communities to implement coastal mitigation actions, which will support uptake of best practices for climate-smart coastal management, monitoring and conservation and enable coastal communities to support conservation efforts by 2025"""
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecTar_impct,19 trainings per year by 2025 
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecTar1,"""Hold 19 trainings per year to improve capacity building for coastal managers and communities to implement coastal mitigation actions, which will support uptake of best practices for climate-smart coastal management, monitoring and conservation and enable coastal communities to support conservation efforts by 2025"""
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_impct,19 trainings per year by 2025 
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,LULUCF: Other,M_SecTar1,"""Hold 19 trainings per year to improve capacity building for coastal managers and communities to implement coastal mitigation actions, which will support uptake of best practices for climate-smart coastal management, monitoring and conservation and enable coastal communities to support conservation efforts by 2025"""
LR,Revised First NDC,LULUCF,LULUCF: Other,M_SecTar_impct,19 trainings per year by 2025 
LR,Revised First NDC,LULUCF,LULUCF: Other,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Management,M_SecTar1,"""Hold 19 trainings per year to improve capacity building for coastal managers and communities to implement coastal mitigation actions, which will support uptake of best practices for climate-smart coastal management, monitoring and conservation and enable coastal communities to support conservation efforts by 2025"""
LR,Revised First NDC,LULUCF,Management,M_SecTar_impct,19 trainings per year by 2025 
LR,Revised First NDC,LULUCF,Management,M_SecTar_Con,Not Specified
LR,Revised First NDC,Buildings,End-use: Cooling,M_SecPol3,"""Implement a Hydrofluorocarbon (HFC) tax for regulating the consumption of fluorinated gases in the air conditioning and refrigeration sector"""
LR,Revised First NDC,Buildings,End-use: Cooling,M_SecPol_Con,Not Specified
LR,Revised First NDC,Buildings,End-use: Cooling,M_SecPol_E,New policy
LR,Revised First NDC,Buildings,End-use: Refrigeration,M_SecPol3,"""Implement a Hydrofluorocarbon (HFC) tax for regulating the consumption of fluorinated gases in the air conditioning and refrigeration sector"""
LR,Revised First NDC,Buildings,End-use: Refrigeration,M_SecPol_Con,Not Specified
LR,Revised First NDC,Buildings,End-use: Refrigeration,M_SecPol_E,New policy
LR,Revised First NDC,Economy-wide,F-gases,M_SecPol3,"""Implement a Hydrofluorocarbon (HFC) tax for regulating the consumption of fluorinated gases in the air conditioning and refrigeration sector"""
LR,Revised First NDC,Economy-wide,F-gases,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,F-gases,M_SecPol_E,New policy
LR,Revised First NDC,LULUCF,Forests,M_SecAct2,"""Implement an awareness campaign concerning water pollution by logging companies and deploy additional environmental inspectors or agents in the high-risk areas to address logging-related pollution by 2025"""
LR,Revised First NDC,LULUCF,Forests,M_SecAct_Con,Not Specified
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar1,"""Implement sustainable, low-carbon development of 150,000 ha of lowland crop systems, 500,000 ha of upland sedentary crop systems, and 500,000 ha of pastureland by 2030"""
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar_impct,"low-carbon development of 150,000 ha of lowland crop systems, 500,000 ha of upland sedentary crop  systems, and 500,000 ha of pastureland by 2030"
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecAct2,"""Improve national programs and policies to enhance forest carbon stocks by incentivizing and increasing agroforestry, reforestation, afforestation, and forest restoration, including through reforestation agreements with logging companies, by 2030"" "
LR,Revised First NDC,LULUCF,Forests,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Black carbon,M_SecAct2,"""Improve national programs and policies to reduce GHG emissions by incentivizing sustainable fuelwood and charcoal production by 2030"""
LR,Revised First NDC,Economy-wide,Black carbon,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecAct2,"""Improve national programs and policies to reduce GHG emissions by incentivizing sustainable fuelwood and charcoal production by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecTar1,"""Improve protection and conservation measures in 30% of mangrove ecosystems and reduce GHG emissions by a total of 1,800 GgCO2e through avoided conversion and draining of mangrove ecosystems by 2030"""
LR,Revised First NDC,LULUCF,Conservation,M_SecTar4,"1,800  GgCO2e by 2030 "
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_impct,30% of mangrove ecosystems by 2030
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Mangroves,M_SecTar1,"""Improve protection and conservation measures in 30% of mangrove ecosystems and reduce GHG emissions by a total of 1,800 GgCO2e through avoided conversion and draining of mangrove ecosystems by 2030"""
LR,Revised First NDC,LULUCF,Mangroves,M_SecTar4,"1,800  GgCO2e by 2030 "
LR,Revised First NDC,LULUCF,Mangroves,M_SecTar_impct,30% of mangrove ecosystems by 2030
LR,Revised First NDC,LULUCF,Mangroves,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecPol3,"""Improve transparent enforcement of forest laws, e.g., against illegal deforestation and chain sawing, by 2025"""
LR,Revised First NDC,LULUCF,Forests,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecPol_E,New policy
LR,Revised First NDC,Waste,Waste: General,M_SecAct2,"""Improved coverage of waste collection, including the method of waste collection"""
LR,Revised First NDC,Waste,Waste: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,Renewable Energy: Biofuels,M_SecAct2,"""Improved system that incentivizes reuse, recycle as well as composting and/or bio-digestion"""
LR,Revised First NDC,Energy,Renewable Energy: Biofuels,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,Renewable Energy: Waste-to-Energy,M_SecAct2,"""Improved system that incentivizes reuse, recycle as well as composting and/or bio-digestion"""
LR,Revised First NDC,Energy,Renewable Energy: Waste-to-Energy,M_SecAct_Con,Not Specified
LR,Revised First NDC,Waste,"Recycling, reuse, reduce",M_SecAct2,"""Improved system that incentivizes reuse, recycle as well as composting and/or bio-digestion"""
LR,Revised First NDC,Waste,"Recycling, reuse, reduce",M_SecAct_Con,Not Specified
LR,Revised First NDC,Waste,Waste-to-Energy,M_SecAct2,"""Improved system that incentivizes reuse, recycle as well as composting and/or bio-digestion"""
LR,Revised First NDC,Waste,Waste-to-Energy,M_SecAct_Con,Not Specified
LR,Revised First NDC,Waste,Waste: General,M_SecAct2,"""Improved waste sorting mechanism"""
LR,Revised First NDC,Waste,Waste: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Transport,Transport: General,M_SecTar1,"""In the Transport sector, Liberia commits to reducing GHG emissions by 15.1% below BAU levels by 2030"""
LR,Revised First NDC,Transport,Transport: General,M_SecTar4,15.1% below BAU levels by 2030
LR,Revised First NDC,Transport,Transport: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Agroforestry,M_SecTar1,"""Increase funding for agroforestry and forestry research by at least $150,000 dollars per year by 2030"""
LR,Revised First NDC,Agriculture,Agroforestry,M_SecTar5,"Increase funding by at least $150,000 dollars per year by 2030"
LR,Revised First NDC,Agriculture,Agroforestry,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Agroforestry,M_SecTar1,"""Increase funding for agroforestry and forestry research by at least $150,000 dollars per year by 2030"""
LR,Revised First NDC,LULUCF,Agroforestry,M_SecTar5,"Increase funding by at least $150,000 dollars per year by 2030"
LR,Revised First NDC,LULUCF,Agroforestry,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Increase funding for agroforestry and forestry research by at least $150,000 dollars per year by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar5,"Increase funding by at least $150,000 dollars per year by 2030"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,LULUCF: Other,M_SecAct2,"""Increase funding for coastal and blue carbon climate research and access to research opportunities by 2025"""
LR,Revised First NDC,LULUCF,LULUCF: Other,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Increase the designation of Community Forest Area to 1 million ha and promote sustainable community forest management, including guidelines for sustainable resource extraction (e.g., hunting, artisanal mining, non-timber forest products) by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,1 million ha community forest area by 2030
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Management,M_SecTar1,"""Increase the designation of Community Forest Area to 1 million ha and promote sustainable community forest management, including guidelines for sustainable resource extraction (e.g., hunting, artisanal mining, non-timber forest products) by 2030"""
LR,Revised First NDC,LULUCF,Management,M_SecTar_impct,1 million ha community forest area by 2030
LR,Revised First NDC,LULUCF,Management,M_SecTar_Con,Not Specified
LR,Revised First NDC,Economy-wide,F-gases,M_SecAct2,"""Increase the percentage of low-GWP alternatives in economy-wide uses of HFCs, consistent with the HFC phase-down level"""
LR,Revised First NDC,Economy-wide,F-gases,M_SecAct_Con,Not Specified
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct2,"""Increase training and capacity building of farmers and agricultural extension agents to implement mitigation actions in the agriculture sector"""
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecAct2,"""Increase training and capacity building of farmers and agricultural extension agents to implement mitigation actions in the agriculture sector"""
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,F-gases,M_SecPol3,"""Introduce a policy or legal framework that all new high-efficiency cooling equipment must use either a low-GWP HFC or an HFC alternative"""
LR,Revised First NDC,Economy-wide,F-gases,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,F-gases,M_SecPol_E,New policy
LR,Revised First NDC,Energy,End Use: Other,M_SecAct2,"""Liaise with WAPP to create a strategy to obtain cleaner electricity in the dry season, avoiding in this way the uses of fossil fuel for electricity generation in that season"""
LR,Revised First NDC,Energy,End Use: Other,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,Fossil Fuels: General,M_SecAct2,"""Liaise with WAPP to create a strategy to obtain cleaner electricity in the dry season, avoiding in this way the uses of fossil fuel for electricity generation in that season"""
LR,Revised First NDC,Energy,Fossil Fuels: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol3,"""Liberia Rising Vision 2030"""
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol_E,Unclear
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecPol3,"""Liberia Rising Vision 2030"""
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecPol_E,Unclear
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct2,"""Link agricultural development with the National REDD+ Strategy by 2025"""
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecAct2,"""Link agricultural development with the National REDD+ Strategy by 2025"""
LR,Revised First NDC,LULUCF,Forests,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,REDD+,M_SecAct2,"""Link agricultural development with the National REDD+ Strategy by 2025"""
LR,Revised First NDC,LULUCF,REDD+,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Restoration,M_SecAct2,"""Link agricultural development with the National REDD+ Strategy by 2025"""
LR,Revised First NDC,LULUCF,Restoration,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Climate planning,M_SecAct2,"""Mainstream climate actions, capacity building, climate finance, and gender and youth concerns into every sector activity by 2025"""
LR,Revised First NDC,Economy-wide,Climate planning,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol3,"""National Environmental Policy (2003)"""
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol_E,Previously enacted policy
LR,Revised First NDC,LULUCF,Conservation,M_SecPol3,"""National Environmental Policy (2003)"""
LR,Revised First NDC,LULUCF,Conservation,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecPol_E,Previously enacted policy
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol3,"""National Policy and Response Strategy on Climate Change (2018)"""
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,Climate planning,M_SecPol_E,Previously enacted policy
LR,Revised First NDC,Energy,Renewable Energy: Biofuels,M_SecAct2,"""Once the landfill recovery system is in place and stable, a feasibility study would be done for its use for biogas and power generation"""
LR,Revised First NDC,Energy,Renewable Energy: Biofuels,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,Renewable Energy: Waste-to-Energy,M_SecAct2,"""Once the landfill recovery system is in place and stable, a feasibility study would be done for its use for biogas and power generation"""
LR,Revised First NDC,Energy,Renewable Energy: Waste-to-Energy,M_SecAct_Con,Not Specified
LR,Revised First NDC,Waste,Waste-to-Energy,M_SecAct2,"""Once the landfill recovery system is in place and stable, a feasibility study would be done for its use for biogas and power generation"""
LR,Revised First NDC,Waste,Waste-to-Energy,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecPol3,"""Pro-Poor Agenda for Prosperity and Development (PAPD) (2018-2023)"""
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecPol_Con,Not Specified
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecPol_E,Previously enacted policy
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecAct2,"""Produce and distribute energy saving cook stoves to reduce the use of fuel wood and charcoal"""
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Black carbon,M_SecAct2,"""Produce and distribute energy saving cook stoves to reduce the use of fuel wood and charcoal"""
LR,Revised First NDC,Economy-wide,Black carbon,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,End Use: Buildings,M_SecAct2,"""Produce and distribute energy saving cook stoves to reduce the use of fuel wood and charcoal"""
LR,Revised First NDC,Energy,End Use: Buildings,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecAct2,"""Produce and distribute energy saving cook stoves to reduce the use of fuel wood and charcoal"""
LR,Revised First NDC,LULUCF,Forests,M_SecAct_Con,Not Specified
LR,Revised First NDC,Transport,Improve: Fuels,M_SecAct2,"""Promote diesel particulate filters for road and off-road vehicles"""
LR,Revised First NDC,Transport,Improve: Fuels,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Mangroves,M_SecPol3,"""Promote mangroves within the National REDD+ Strategy by 2025"""
LR,Revised First NDC,LULUCF,Mangroves,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,Mangroves,M_SecPol_E,New policy
LR,Revised First NDC,LULUCF,REDD+,M_SecPol3,"""Promote mangroves within the National REDD+ Strategy by 2025"""
LR,Revised First NDC,LULUCF,REDD+,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,REDD+,M_SecPol_E,New policy
LR,Revised First NDC,Economy-wide,F-gases,M_SecAct2,"""Provide incentives for companies and consumers to replace high-Global Warming Potential (GWP) HFC commercial equipment or appliances with low-GWP alternatives"""
LR,Revised First NDC,Economy-wide,F-gases,M_SecAct_Con,Not Specified
LR,Revised First NDC,Industries,Industrial F-gases,M_SecAct2,"""Provide incentives for companies and consumers to replace high-Global Warming Potential (GWP) HFC commercial equipment or appliances with low-GWP alternatives"""
LR,Revised First NDC,Industries,Industrial F-gases,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecAct2,"""Public participation and capacity building through education and awareness raising programs to enhance awareness on proper waste management practice by 2025"""
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecAct_Con,Not Specified
LR,Revised First NDC,Waste,Waste: General,M_SecAct2,"""Public participation and capacity building through education and awareness raising programs to enhance awareness on proper waste management practice by 2025"""
LR,Revised First NDC,Waste,Waste: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reach 1,500 forest dependent communities with strategic messaging about incentives and opportunities to reduce their climate footprint at the household and community level by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,"1,500 forest dependent communities by 2030"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Management,M_SecTar1,"""Reach 1,500 forest dependent communities with strategic messaging about incentives and opportunities to reduce their climate footprint at the household and community level by 2030"""
LR,Revised First NDC,LULUCF,Management,M_SecTar_impct,"1,500 forest dependent communities by 2030"
LR,Revised First NDC,LULUCF,Management,M_SecTar_Con,Not Specified
LR,Revised First NDC,Energy,Energy: Other,M_SecTar1,"""Reconnection of Monrovia clients to the grid. Reduce emissions by 124.15 Gg CO2e per year by supporting the process by which 100% of the of the owners of individual generators will switch to the distribution network, by 2030"""
LR,Revised First NDC,Energy,Energy: Other,M_SecTar4,124.15 Gg CO2e per year
LR,Revised First NDC,Energy,Energy: Other,M_SecTar_impct,"100% of the of the owners of individual generators will switch to the distribution network, by 2030"
LR,Revised First NDC,Energy,Energy: Other,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reduce GHG emissions by 1,800 Gg CO2e per year by limiting Forest Management Concessions to 1.6 million ha by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar4,"1,800 Gg CO2e per year"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,limiting Forest Management Concessions to 1.6 million ha by 2030
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Management,M_SecTar1,"""Reduce GHG emissions by 1,800 Gg CO2e per year by limiting Forest Management Concessions to 1.6 million ha by 2030"""
LR,Revised First NDC,LULUCF,Management,M_SecTar4,"1,800 Gg CO2e per year"
LR,Revised First NDC,LULUCF,Management,M_SecTar_impct,limiting Forest Management Concessions to 1.6 million ha by 2030
LR,Revised First NDC,LULUCF,Management,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reduce GHG emissions by 3,200 Gg CO2e per year by converting timber sales contracts into carbon concessions by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar4,"3,200 Gg CO2e per year"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Fisheries and aquaculture,M_SecAct2,"""Reduce GHG emissions by harnessing the mitigation co-benefits of the Fisheries sector adaptation targets and develop a system to measure and track these benefits by 2030"""
LR,Revised First NDC,Agriculture,Fisheries and aquaculture,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,Energy: General,M_SecTar1,"""Reduce GHG emissions from energy sector (excluding transport sector) by 40.6% below BAU levels by 2030"""
LR,Revised First NDC,Energy,Energy: General,M_SecTar4,40.6% below BAU levels by 2030
LR,Revised First NDC,Energy,Energy: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecTar1,"""Reduce GHG emissions from forest conversion by 40% below BAU levels by 2030 (Reduction of 5,147 GgCO2e in 2030)"""
LR,Revised First NDC,LULUCF,Conservation,M_SecTar4,"40% below BAU levels by 2030 ( 5,147 GgCO2e in 2030)"
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reduce GHG emissions from forest conversion by 40% below BAU levels by 2030 (Reduction of 5,147 GgCO2e in 2030)"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar4,"40% below BAU levels by 2030 ( 5,147 GgCO2e in 2030)"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Livestock,M_SecTar1,"""Reduce GHG emissions from the livestock sector by 40% below BAU levels by 2030 (reduction of 211 GgCO2e)"""
LR,Revised First NDC,Agriculture,Livestock,M_SecTar4,40% below BAU levels by 2030 (211 GgCO2e)
LR,Revised First NDC,Agriculture,Livestock,M_SecTar_Con,Not Specified
LR,Revised First NDC,Waste,Waste: General,M_SecTar1,"""Reduce GHG emissions from waste sector by 7.6% below BAU levels by 2030"""
LR,Revised First NDC,Waste,Waste: General,M_SecTar4,7.6% below BAU levels by 2030
LR,Revised First NDC,Waste,Waste: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Agricultural waste,M_SecTar1,"""Reduce agricultural GHG emissions by 40% below BAU levels by 2030 (reduction of 13 GgCO2e) through promoting low-emissions rice cultivation and reducing the burning of field residues"""
LR,Revised First NDC,Agriculture,Agricultural waste,M_SecTar4,40% below BAU levels by 2030 (13 GgCO2e)
LR,Revised First NDC,Agriculture,Agricultural waste,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Rice cultivation,M_SecTar1,"""Reduce agricultural GHG emissions by 40% below BAU levels by 2030 (reduction of 13 GgCO2e) through promoting low-emissions rice cultivation and reducing the burning of field residues"""
LR,Revised First NDC,Agriculture,Rice cultivation,M_SecTar4,40% below BAU levels by 2030 (13 GgCO2e)
LR,Revised First NDC,Agriculture,Rice cultivation,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Agricultural productivity,M_SecTar1,"""Reduce emissions by 0.84 Gg CO2e per year by supporting the development of small-scale composting of market waste with a production of 500 t/year each; by 2025"""
LR,Revised First NDC,Agriculture,Agricultural productivity,M_SecTar4,0.84 Gg CO2e per year
LR,Revised First NDC,Agriculture,Agricultural productivity,M_SecTar_impct,small-scale composting of market waste with a  production of 500 t/year each by 2025
LR,Revised First NDC,Agriculture,Agricultural productivity,M_SecTar_Con,Not Specified
LR,Revised First NDC,Waste,Waste: Other,M_SecTar1,"""Reduce emissions by 0.84 Gg CO2e per year by supporting the development of small-scale composting of market waste with a production of 500 t/year each; by 2025"""
LR,Revised First NDC,Waste,Waste: Other,M_SecTar4,0.84 Gg CO2e per year
LR,Revised First NDC,Waste,Waste: Other,M_SecTar_impct,small-scale composting of market waste with a  production of 500 t/year each by 2025
LR,Revised First NDC,Waste,Waste: Other,M_SecTar_Con,Not Specified
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar1,"""Reduce emissions by 1,100 Gg CO2e per year by increasing the efficiency of charcoal production and use by 2030"""
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar4,"1,100 Gg CO2e per year"
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reduce emissions by 1,100 Gg CO2e per year by increasing the efficiency of charcoal production and use by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar4,"1,100 Gg CO2e per year"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar1,"""Reduce emissions by 2,100 Gg CO2e per year by siting 100,000 ha of agricultural concessions onto degraded land by 2030"""
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar4,"2,100 Gg CO2e per year "
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar_impct,"100,000 ha of agricultural concessions onto degraded land by 2030"
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,LULUCF: General,M_SecTar1,"""Reduce emissions by 2,100 Gg CO2e per year by siting 100,000 ha of agricultural concessions onto degraded land by 2030"""
LR,Revised First NDC,LULUCF,LULUCF: General,M_SecTar4,"2,100 Gg CO2e per year "
LR,Revised First NDC,LULUCF,LULUCF: General,M_SecTar_impct,"100,000 ha of agricultural concessions onto degraded land by 2030"
LR,Revised First NDC,LULUCF,LULUCF: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecTar1,"""Reduce emissions by 210 Gg CO2e per year by accelerating the designation of forest Protected Areas"""
LR,Revised First NDC,LULUCF,Conservation,M_SecTar4,210 Gg CO2e per year
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reduce emissions by 210 Gg CO2e per year by accelerating the designation of forest Protected Areas"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar4,210 Gg CO2e per year
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Waste,Waste: General,M_SecTar1,"""Reduce emissions by 25.63 Gg CO2e per year by supporting the implementation of a landfill gas recovery system on Cheeseman burg Landfill by 2025"""
LR,Revised First NDC,Waste,Waste: General,M_SecTar4,25.63 Gg CO2e per year by 2025
LR,Revised First NDC,Waste,Waste: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,Waste,Waste: General,M_SecTar1,"""Reduce emissions by 25.63 Gg CO2e per year by supporting the implementation of a landfill gas recovery system on When Town Landfill by 2022"""
LR,Revised First NDC,Waste,Waste: General,M_SecTar4,25.63 Gg CO2e per year by 2022
LR,Revised First NDC,Waste,Waste: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,Buildings,Commercial,M_SecTar1,"""Reduce emissions by 588 Gg CO2e per year by making sure 60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030"""
LR,Revised First NDC,Buildings,Commercial,M_SecTar4,588 Gg CO2e per year 
LR,Revised First NDC,Buildings,Commercial,M_SecTar_impct,60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030
LR,Revised First NDC,Buildings,Commercial,M_SecTar_Con,Not Specified
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecTar1,"""Reduce emissions by 588 Gg CO2e per year by making sure 60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030"""
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecTar4,588 Gg CO2e per year 
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecTar_impct,60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecTar_Con,Not Specified
LR,Revised First NDC,Buildings,Residential,M_SecTar1,"""Reduce emissions by 588 Gg CO2e per year by making sure 60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030"""
LR,Revised First NDC,Buildings,Residential,M_SecTar4,588 Gg CO2e per year 
LR,Revised First NDC,Buildings,Residential,M_SecTar_impct,60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030
LR,Revised First NDC,Buildings,Residential,M_SecTar_Con,Not Specified
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar1,"""Reduce emissions by 588 Gg CO2e per year by making sure 60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030"""
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar4,588 Gg CO2e per year 
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar_impct,60% of households using fuel wood or charcoal are supplied with energy efficient cook stoves by 2030
LR,Revised First NDC,Economy-wide,Black carbon,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reduce the national deforestation rate by 50% by 2030"""
